,place,도로명,위도,경도,시설구분,5_score,4_score,3_score,2_score,1_score,Total
222,도현마을현대,경기도 용인시 기흥구 구갈로 115-16,37.2857224,127.1099296,아파트주차장,36,28,24,28,23,443
223,광교상떼빌파크뷰(구 상현마을성원상떼빌아파트),경기도 용인시 수지구 상현로 30-10,37.3001978,127.0779709,아파트주차장,46,14,31,22,18,441
224,동천동,경기도 용인시 수지구 신수로783번길 40,37.341641,127.0989977,관공서,39,33,14,30,11,440
225,덕창장,경기도 용인시 기흥구 중부대로 375 ,37.2721789,127.1085478,숙박업소,17,28,28,44,70,439
226,죽전누리에뜰,경기도 용인시 기흥구 죽전로 20,37.320049,127.1108698,아파트주차장,32,28,31,24,25,438
227,성산마을신영지웰,경기도 용인시 기흥구 동백5로 41,37.2759049,127.1547939,아파트주차장,35,31,23,23,23,437
228,골든파크,경기도 용인시 처인구 금령로71번길 6-2,37.23541357,127.204378,숙박업소,41,27,26,9,27,436
229,새릉골풍림,경기도 용인시 기흥구 기흥로116번길 7,37.2868139,127.1120132,아파트주차장,34,26,29,27,19,434
230,양현마을신안풍림,경기도 용인시 기흥구 산양로 17,37.2839692,127.1071072,아파트주차장,34,26,22,30,33,433
231,용인죽전동부센트레빌,경기도 용인시 수지구 대지로 139,37.3303433,127.124804,아파트주차장,23,19,43,45,21,431
232,호수마을계룡리슈빌,경기도 용인시 기흥구 동백평촌로 15,37.2842698,127.1546789,아파트주차장,24,35,20,39,30,428
233,진산마을삼성래미안6차,경기 용인시 수지구 진산로 108,37.3194814,127.0999077,아파트주차장,18,21,44,46,29,427
234,신갈동,경기도 용인시 기흥구 신갈로58번길 11,37.2725093,127.1070081,관공서,19,27,24,42,68,427
235,광교상현마을 현대아파트,경기도 용인시 수지구 상현로 2,37.3017107,127.0734575,아파트주차장,43,12,31,26,19,427
236,미니여관,경기도 용인시 처인구 금령로71번길 6-4,37.23551343,127.2046595,숙박업소,39,26,27,10,27,427
237,파래스장,경기도 용인시 기흥구 중부대로 382 ,37.2716555,127.1094152,숙박업소,16,29,28,41,63,425
238,대흥여인숙,경기도 용인시 기흥구 신갈로58번길 16-1 ,37.2721257,127.1076007,숙박업소,17,28,24,44,66,423
239,힐스테이트기흥,경기도 용인시 기흥구 기흥역로 63,37.275657,127.115944,아파트주차장,8,33,36,33,77,423
240,기흥역파크푸르지오아파트,경기도 용인시 기흥구 기흥역로58번길 56,37.275657,127.115944,아파트주차장,8,33,36,33,77,423
241,기흥역 더샵 아파트,경기도 용인시 기흥구 기흥역로58번길 78,37.275657,127.115944,아파트주차장,8,33,36,33,77,423
242,기흥역 롯데캐슬레이시티,경기도 용인시 기흥구 기흥역로 9,37.275657,127.115944,아파트주차장,8,33,36,33,77,423
243,기흥역지웰푸르지오(주상복합),경기도 용인시 기흥구 기흥역로 16,37.275657,127.115944,아파트주차장,8,33,36,33,77,423
244,대호장,경기도 용인시 기흥구 신갈로68번길 2,37.27256173,127.1058547,숙박업소,20,25,23,45,63,422
245,광교산자이아파트,경기도 용인시 수지구 신봉2로 93,37.3288652,127.0722041,아파트주차장,26,36,27,27,10,419
246,힐스테이트 광교산,경기도 용인시 수지구 신봉2로 154,37.3288652,127.0722041,아파트주차장,26,36,27,27,10,419
247,웰스톤시티,경기도 용인시 수지구 신봉2로 60,37.3288652,127.0722041,아파트주차장,26,36,27,27,10,419
248,기흥역센트럴푸르지오,경기도 용인시 기흥구 기흥역로58번길 10,37.2719957,127.1070119,아파트주차장,18,26,24,43,66,418
249,파크시엘아파트,경기도 용인시 기흥구 새천년로 40,37.2885804,127.114221,아파트주차장,34,25,26,27,15,417
250,신봉센트레빌1단지,경기도 용인시 수지구 신봉1로172번길 8,37.3288257,127.0698681,아파트주차장,28,37,23,24,12,417
251,백현마을상록롯데캐슬,경기도 용인시 기흥구 동백5로 79,37.2765666,127.1574882,아파트주차장,32,27,28,19,27,417
252,풍림2차,경기도 용인시 수지구 동천로 18,37.3415576,127.1003485,아파트주차장,38,29,15,27,10,415
253,엘지신봉자이2차,경기도 용인시 수지구 신봉2로 72,37.3291472,127.074433,아파트주차장,25,30,33,29,11,413
254,호수마을주공3단지,경기도 용인시 기흥구 동백8로 64,37.2840116,127.1577695,아파트주차장,23,35,20,33,32,413
255,보뜨랑마을벽산블루밍,경기도 용인시 수지구 신수로783번길 50,37.3421561,127.0986033,아파트주차장,37,29,14,29,11,412
256,샬레파인비스타 아파트,경기도 용인시 기흥구 진산로 140,37.3221811,127.1045554,아파트주차장,18,31,36,33,24,412
257,이안 두드림기흥역,경기도 용인시 기흥구 중부대로 376,37.2713491,127.1088506,아파트주차장,15,28,27,40,62,410
258,꽃메마을극동스타클래스,경기도 용인시 수지구 죽전로 116,37.3225553,127.1211709,아파트주차장,31,28,20,32,19,410
259,삼화여관,경기도 용인시 기흥구 신갈로58번길 7,37.2721584,127.1065449,숙박업소,18,25,23,43,63,408
260,풍원장,경기도 용인시 기흥구 신갈로58번길 5,37.27211269,127.1063533,숙박업소,17,24,24,43,65,404
261,스카이호텔,경기도 용인시 기흥구 갈천로7번길 83,37.2712149,127.1084337,숙박업소,14,28,26,41,62,404
262,새천년그린빌주공2단지,경기도 용인시 기흥구 새천년로 27,37.2898634,127.1120462,아파트주차장,34,23,24,29,11,403
263,상상호텔2,경기도 용인시 기흥구 갈천로7번길 73 ,37.27097093,127.1072616,숙박업소,16,26,26,42,56,402
264,상상호텔1,경기도 용인시 기흥구 갈천로7번길 73 ,37.27097093,127.1072616,숙박업소,16,26,26,42,56,402
265,제일여인숙,경기도 용인시 기흥구 구성로 76 ,37.2945428,127.1177481,숙박업소,24,26,30,28,28,398
266,중앙동,경기도 용인시 처인구 금령로78번길 7,37.2341249,127.2051699,관공서,38,23,24,8,27,397
267,호텔.폴,경기도 용인시 기흥구 중부대로 360 ,37.27106896,127.1069227,숙박업소,16,26,23,43,58,397
268,용인 구성역 효성해링턴플레이스,경기도 용인시 기흥구 구성로53번길 20,37.2966346,127.1159556,아파트주차장,21,25,34,31,27,396
269,민속마을쌍용,경기도 용인시 기흥구 사은로126번길 10,37.2535722,127.1172429,아파트주차장,25,37,32,9,7,394
270,드림파크,경기도 용인시 처인구 금령로71번길 6-12,37.23576725,127.2052335,숙박업소,35,22,28,9,28,393
271,역북2단지 우남퍼스트빌아파트,경기 용인시 처인구 낙은로 59,37.2414775,127.1962133,아파트주차장,27,27,26,25,21,392
272,역북신원아침도시아파트,경기도 용인시 처인구 낙은로 11,37.2414775,127.1962133,아파트주차장,27,27,26,25,21,392
273,역북1단지 우남퍼스트빌 아파트,경기 용인시 처인구 낙은로 60,37.2414775,127.1962133,아파트주차장,27,27,26,25,21,392
274,신봉동 동도센트리움,경기도 용인시 수지구 신봉3로 6,37.3264919,127.0657722,아파트주차장,30,33,17,20,17,390
275,성현마을우미2차,경기도 용인시 수지구 죽전로 143,37.3248535,127.1235419,아파트주차장,23,27,24,38,19,390
276,새천년그린빌주공3단지,경기도 용인시 기흥구 새천년로16번길 16,37.2883351,127.1102315,아파트주차장,32,23,24,26,12,388
277,신갈장,경기도 용인시 기흥구 갈천로7번길 51-22,37.27105451,127.1052873,숙박업소,19,21,23,42,56,388
278,백현마을한라비발디2단지,경기도 용인시 기흥구 동백7로 96,37.279908,127.1609343,아파트주차장,25,27,26,22,30,385
279,하마비마을동부센트레빌,경기도 용인시 기흥구 구성로 97,37.2949115,127.1218581,아파트주차장,23,29,26,21,32,383
280,구성동,경기도 용인시 기흥구 구성로77번길 17,37.2965012,127.1189634,관공서,19,27,32,25,32,381
281,산까치장,경기도 용인시 기흥구 마북로 61,37.2969303,127.1179322,숙박업소,20,25,33,27,28,381
282,용인신갈푸르지오,경기도 용인시 기흥구 기흥로116번길 77,37.2898984,127.1178021,아파트주차장,31,24,25,18,18,380
283,인성마을현대,경기도 용인시 기흥구 용구대로 2242,37.2867008,127.1083516,아파트주차장,31,24,20,26,16,379
284,장미마을 삼성래미안2차,경기도 용인시 기흥구 구성로 90,37.2929651,127.1183347,아파트주차장,27,23,25,25,26,378
285,힐스테이트 구성 아파트,경기 용인시 기흥구 용인향교로 29,37.2967369,127.1202756,아파트주차장,20,26,31,24,31,376
286,삼익리베리움,경기도 용인시 기흥구 갈천로7번길 47,37.2706795,127.1055428,아파트주차장,17,21,23,41,54,374
287,행림마을진로,경기도 용인시 수지구 고기로 11,37.3423097,127.0999592,아파트주차장,35,25,13,25,9,373
288,기흥삼정,경기도 용인시 기흥구 사은로 64,37.2547375,127.1123312,아파트주차장,13,49,25,11,14,372
289,백현마을모아미래도1단지,경기도 용인시 기흥구 동백8로 90,37.283,127.1607297,아파트주차장,20,29,23,27,32,371
290,죽현마을아이파크1차,경기도 용인시 기흥구 보정로 87,37.3179762,127.1138299,아파트주차장,30,21,22,25,20,370
291,광교마을46단지 광교스타클래스,경기 용인시 수지구 법조로 252,37.2993199,127.0735488,아파트주차장,40,7,25,23,21,370
292,새터마을죽전힐스테이트,경기도 용인시 수지구 현암로125번길 11,37.3344908,127.1212644,아파트주차장,24,18,34,28,18,368
293,연원마을벽산아파트,경기도 용인시 기흥구 연원로42번길 2,37.3008836,127.1103555,아파트주차장,16,17,47,29,20,367
294,언남동부,경기도 용인시 기흥구 구성로 123,37.2932336,127.1226896,아파트주차장,24,27,25,17,28,365
295,용인보라해링턴플레이스아파트,경기도 용인시 기흥구 사은로84번길 10,37.2549828,127.1146427,아파트주차장,16,44,27,9,10,365
296,새천년그린빌주공1단지,경기도 용인시 기흥구 새천년로 13,37.289937,127.1106807,아파트주차장,31,21,22,26,8,365
297,백현마을한라비발디1단지,경기도 용인시 기흥구 동백7로 97,37.2810064,127.1620791,아파트주차장,24,26,22,23,28,364
298,호텔 M7,경기도 용인시 기흥구 갈천로7번길 51,37.27037764,127.1050427,숙박업소,16,19,25,41,51,364
299,삼성래미안1차,경기도 용인시 기흥구 용구대로2394번길 27,37.2990376,127.1115909,아파트주차장,18,17,41,32,19,364
300,역삼동,경기도 용인시 처인구 명지로 16,37.2345179,127.1879177,관공서,20,26,24,29,30,364
301,기흥파크뷰(새천년그린빌5단지),경기도 용인시 기흥구 기흥로116번길 60,37.2879835,127.1190086,아파트주차장,30,23,24,17,16,364
302,우미 린 센트럴파크 관리사무소,경기도 용인시 처인구 명지로16번길 25,37.2345179,127.1879177,아파트주차장,20,26,24,29,30,364
303,용인 명지대역 동원로얄듀크아파트,경기도 용인시 처인구 명지로16번길 26,37.2345179,127.1879177,아파트주차장,20,26,24,29,30,364
304,용화마을태영데시앙,경기도 용인시 기흥구 구성로 44-10,37.2939994,127.1134875,아파트주차장,24,20,28,31,17,363
305,래미안이스트팰리스1단지,경기도 용인시 수지구 동천로153번길 7,37.3363875,127.0880283,아파트주차장,29,27,10,29,21,362
306,특실여인숙,경기도 용인시 처인구 금령로93번길 2-1 ,37.235721,127.2067418,숙박업소,33,19,26,10,21,360
307,이화모텔,경기도 용인시 기흥구 갈천로 70,37.2698613,127.1069854,숙박업소,14,22,24,39,52,360
308,호수마을자연앤데시앙,경기도 용인시 기흥구 동백8로 9,37.2868152,127.1516292,아파트주차장,20,29,16,39,18,360
309,휴먼시아5단지,경기도 용인시 기흥구 동백8로 27,37.2864376,127.1545148,아파트주차장,16,34,17,35,22,359
310,청실장,경기도 용인시 기흥구 갈천로 78 ,37.27006256,127.1078754,숙박업소,13,23,24,39,51,358
311,충북여인숙,경기도 용인시 처인구 금령로85번길 8-7 ,37.2360465,127.2061228,숙박업소,32,18,29,9,21,358
312,신동백서해그랑블2차,경기도 용인시 기흥구 언동로217번길 31,37.277518,127.1473891,아파트주차장,31,26,7,28,22,358
313,민속마을현대모닝사이드,경기도 용인시 기흥구 사은로126번길 46,37.2522675,127.1205248,아파트주차장,28,25,32,8,5,357
314,마북우림,경기도 용인시 기흥구 구성로39번길 13,37.2962308,127.1132865,아파트주차장,20,20,33,30,18,357
315,용인여인숙,경기도 용인시 처인구 금령로93번길 2-2 ,37.23583446,127.2068905,숙박업소,33,18,26,10,21,356
316,한화포레나수지동천,경기도 용인시 수지구 고기로45번길 40,37.3414282,127.09015,아파트주차장,33,24,9,25,17,355
317,동천센트럴자이아파트,경기도 용인시 수지구 고기로45번길 40-18,37.3414282,127.09015,아파트주차장,33,24,9,25,17,355
318,금호장,경기도 용인시 기흥구 금화로108번길 37,37.26976031,127.1064333,숙박업소,14,21,24,39,51,355
319,호수마을월드메르디앙,경기도 용인시 기흥구 동백8로 19,37.2864301,127.1532112,아파트주차장,17,31,17,37,20,354
320,에덴하우스,경기도 용인시 기흥구 사은로84번길 3 ,37.255351,127.1147127,숙박업소,15,44,25,9,10,354
321,경림장여관,경기도 용인시 처인구 금령로90번길 9,37.23453508,127.2063431,숙박업소,31,20,27,8,22,354
322,버들치마을 경남아너스빌1차,경기도 용인시 수지구 성복1로 157,37.3147034,127.0623638,아파트주차장,34,27,13,15,6,353
323,원천마을푸르지오,경기도 용인시 수지구 고기로 3,37.342434,127.1010208,아파트주차장,31,26,13,24,7,353
324,성현마을반도유보라,경기도 용인시 수지구 죽전로193번길 35,37.3266759,127.1253051,아파트주차장,20,17,29,40,18,353
325,보정동,경기도 용인시 기흥구 죽전로 40,37.3266759,127.1253051,관공서,20,17,29,40,18,353
326,성현마을죽전주공3단지,경기도 용인시 수지구 죽전로193번길 11,37.3266759,127.1253051,아파트주차장,20,17,29,40,18,353
327,SR 디자인 호텔,경기도 용인시 처인구 금령로90번길 5,37.23483313,127.2065787,숙박업소,31,19,27,8,23,351
328,오스카호텔,경기도 용인시 처인구 금령로90번길 3-10,37.23501405,127.2068373,숙박업소,32,17,26,10,23,349
329,한보라마을휴먼시아4단지,경기도 용인시 기흥구 한보라1로43번길 23,37.250131,127.1113527,아파트주차장,13,38,26,14,25,348
330,구갈세종그랑시아 2단지,경기도 용인시 기흥구 기흥로38번길 34,37.2785323,127.118202,아파트주차장,8,28,30,23,60,348
331,경기여인숙,경기도 용인시 처인구 금령로99번길 3 3층 ,37.2357476,127.2070123,숙박업소,32,17,26,10,22,348
332,연원마을삼성쉐르빌아파트,경기도 용인시 기흥구 연원로42번길 33,37.3012583,127.1145336,아파트주차장,12,22,39,30,22,347
333,동일하이빌3단지,경기 용인시 수지구 신봉3로 25,37.3263184,127.0640869,아파트주차장,31,25,13,18,16,346
334,연원마을현대,경기도 용인시 기흥구 연원로 60,37.3025605,127.112153,아파트주차장,13,19,42,27,23,344
335,소설스미스,경기도 용인시 기흥구 민속촌로 57,37.25580402,127.1110843,숙박업소,9,46,23,13,14,338
336,솔뫼마을현대홈타운,경기도 용인시 기흥구 이현로30번길 7,37.3095812,127.097069,아파트주차장,21,18,26,37,7,336
337,어정마을서희삼정,경기도 용인시 기흥구 언동로 193-26,37.2792899,127.1450661,아파트주차장,30,24,5,27,19,334
338,연원마을엘지,경기도 용인시 기흥구 연원로 5,37.3015437,127.1079091,아파트주차장,13,15,46,27,17,334
339,웰메이드시티337,경기도 용인시 처인구 금령로106번길 14-8,37.2342101,127.2078005,아파트주차장,31,13,27,11,22,332
340,카멜레온,경기도 용인시 처인구 금령로107번길 9,37.2363511,127.2080384,숙박업소,28,15,29,11,22,331
341,스튜디오9호텔,경기도 용인시 처인구 금령로106번길 6,37.23497117,127.2079343,숙박업소,30,12,29,11,22,329
342,교동마을현대홈타운,경기도 용인시 기흥구 마북로 124-9,37.3003471,127.1245561,아파트주차장,17,25,26,19,25,326
343,연원마을성원아파트,경기도 용인시 기흥구 연원로 49,37.3036996,127.1100054,아파트주차장,11,16,44,26,22,325
344,용인동백두산위브더제니스,경기도 용인시 기흥구 동백죽전대로 507,37.2721371,127.1521978,아파트주차장,22,24,19,23,15,324
345,동백하우스디카바나,경기도 용인시 기흥구 동백죽전대로527번길 34,37.2721371,127.1521978,아파트주차장,22,24,19,23,15,324
346,신동백서해그랑블1차,경기도 용인시 기흥구 동백죽전대로527번길 81,37.2721371,127.1521978,아파트주차장,22,24,19,23,15,324
347,신동백롯데캐슬에코2단지,경기도 용인시 기흥구 동백죽전대로527번길 67,37.2721371,127.1521978,아파트주차장,22,24,19,23,15,324
348,신동백롯데캐슬에코1단지,경기도 용인시 기흥구 동백죽전대로527번길 80,37.2721371,127.1521978,아파트주차장,22,24,19,23,15,324
349,죽전건영캐스빌,경기도 용인시 수지구 죽전로 267,37.3335992,127.1259432,아파트주차장,20,12,34,29,15,323
350,아트인모텔,경기도 용인시 처인구 금령로107번길 5,37.2359082,127.2079593,숙박업소,28,13,29,10,23,322
351,우리여인숙,경기도 용인시 처인구 금령로107번길 15,37.23693553,127.207872,숙박업소,29,13,27,11,20,320
352,용인장여관,경기도 용인시 처인구 금령로99번길 6-3 ,37.23628675,127.2075313,숙박업소,28,14,27,10,23,320
353,용인구갈8,경기도 용인시 기흥구 강남동로 92,37.2713311,127.1357165,아파트주차장,15,37,14,15,24,319
354,에이스호텔,경기도 용인시 기흥구 신갈로 5-15,37.2685419,127.1049125,숙박업소,14,18,23,34,40,319
355,성산모텔,경기도 용인시 처인구 금령로107번길 16,37.23712663,127.2081707,숙박업소,29,12,28,11,19,318
356,성산마을서해그랑블,경기도 용인시 기흥구 동백4로 26,37.2713547,127.154829,아파트주차장,20,21,24,24,14,318
357,백현마을서해그랑블,경기도 용인시 기흥구 동백8로 89,37.2849797,127.16086,아파트주차장,14,28,18,28,25,317
358,대원여인숙,경기도 용인시 처인구 금령로107번길 6,37.2359977,127.2082638,숙박업소,27,13,29,10,22,316
359,버들치마을경남아너스빌2차,경기도 용인시 수지구 성복1로163번길 11,37.3155315,127.0606612,아파트주차장,30,22,15,14,5,316
360,자주모텔,경기도 용인시 처인구 금령로107번길 15,37.23702712,127.2080245,숙박업소,29,12,27,11,20,316
361,신라파크모텔,경기도 용인시 기흥구 중부대로 317 ,37.27092725,127.1022765,숙박업소,16,15,19,38,42,315
362,자자모텔,경기도 용인시 처인구 백옥대로 1135-1,37.2368808,127.2082099,숙박업소,28,12,28,11,20,314
363,마북동,경기도 용인시 기흥구 구교동로118번길 16,37.3022246,127.1173194,관공서,11,21,32,26,26,313
364,모델파크,경기도 용인시 처인구 백옥대로 1104 ,37.2340767,127.2093179,숙박업소,27,11,29,12,23,313
365,연원마을삼성명가타운,경기도 용인시 기흥구 용구대로 2460,37.3050626,127.1079318,아파트주차장,10,16,40,28,21,311
366,브라운도트 용인점,경기도 용인시 처인구 금령로106번길 5 ,37.23501745,127.2082127,숙박업소,27,12,29,9,22,310
367,벨리노에스 호텔,경기도 용인시 기흥구 용구대로 2361,37.2971345,127.1088068,숙박업소,18,12,36,25,13,309
368,구성자이3차,경기도 용인시 기흥구 구교동로118번길 7,37.3025762,127.1187109,아파트주차장,11,21,34,23,22,309
369,신라장,경기도 용인시 처인구 금령로106번길 7,37.23483728,127.2082584,숙박업소,27,12,28,10,22,309
370,화성파크드림아파트,경기도 용인시 기흥구 한보라2로 93,37.24867,127.1121499,아파트주차장,12,34,21,13,23,308
371,행운모텔,경기도 용인시 처인구 백옥대로 1135 ,37.23681153,127.2083298,숙박업소,28,11,28,10,20,308
372,백현마을모아미래도2단지,경기도 용인시 기흥구 동백8로 126,37.2820248,127.1634921,아파트주차장,19,22,18,22,27,308
373,지석마을그대가크레던스,경기도 용인시 기흥구 어정로 62-28,37.2684339,127.1361769,아파트주차장,12,40,12,14,23,307
374,신동백아이파크,경기도 용인시 기흥구 언동로217번길 11,37.2775888,127.1453481,아파트주차장,27,23,5,23,18,306
375,중앙모텔,경기도 용인시 처인구 금령로99번길 12-5,37.23689085,127.2075966,숙박업소,27,13,26,11,19,306
376,동일여인숙,경기도 용인시 처인구 금령로99번길 12-5 ,37.23689085,127.2075966,숙박업소,27,13,26,11,19,306
377,동천 파크 자이 아파트,경기도 용인시 수지구 동천로153번길 79,37.3356424,127.086916,아파트주차장,24,24,8,22,21,305
378,귀빈장여관,경기도 용인시 처인구 금령로106번길 7-3 ,37.23475649,127.208394,숙박업소,26,12,28,10,22,304
379,죽현마을LG자이,경기도 용인시 기흥구 보정로 88,37.317145,127.116421,아파트주차장,24,18,16,22,20,304
380,교동마을동양파라곤,경기도 용인시 기흥구 마북로 140,37.3014745,127.1227597,아파트주차장,12,24,27,21,24,303
381,"강남마을자연앤4,6단지",경기도 용인시 기흥구 강남동로 43,37.2704731,127.1319931,아파트주차장,15,31,12,19,30,303
